job_id,company_name,title,description,max_salary,location,min_salary,formatted_work_type,remote_allowed,job_posting_url,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,compensation_type,zip_code
3899520859,Straight Arrow News,UI/UX Designer,"Straight Arrow News is seeking a UI/UX Designer to join our growing team. We’re on a mission to raise the bar on journalism, and delivering world-class digital products is key in fulfilling that mission.As a UI/UIX Designer at Straight Arrow News, you will be part of a dynamic and innovative team that is constantly seeking to improve the news media industry and deliver news to viewers in innovative ways. The ideal candidate should have an eye for clean and artful design, possess superior UI/UX skills and be able to translate high-level requirements into interaction flows and transform them into beautiful, intuitive, and functional user interfaces.
Responsibilities:Collaborate with the creative director and product team to define and implement innovative solutions for the product direction, visuals and experienceExecute all visual design states from concept to final hand offConceptualize original ideas that bring simplicity and user friendliness to complex design roadblocksCreate wireframes, storyboards, user flows, process flows and site maps to communicate interaction and design ideasUnderstand product specifications and user psychologyDefine the right interaction model and evaluate its successDevelop wireframes and prototypes around customer needsFind creative ways to solve UI/UX problemsCommunicate design ideas and prototypes to the creative director, product team and developersStay up-to-date on competitor products and industry trends
Qualifications:Associate or Bachelor's degree, preferred.5+ years of UI/UX experience.Proficiency in XD, Figma, or Sketch, and Photoshop, and IllustratorSolid experience in creating wireframes, storyboards, user flows, process flows and site mapsProficiency in HTML, CSS, and JavaScript for rapid prototypingStrong visual design skills with a clear understanding of user-system interactionUp-to-date with the latest UI trends, techniques, and technologiesFamiliarity with interaction design and information architectureExcellent overall design skillsGreat attention to detail and problem solving skillsStrong written and verbal communication skills, including spelling and grammarExperience working in an agile/scrum environmentMust provide a link to strong portfolio of work
Job Type: Full-timePay: $75,000.00 - $90,000.00 per year
Benefits:401(k)401(k) matchingDental insuranceHealth insuranceHealth savings accountPaid time offVision insurance
Experience level5 years
Schedule:8 hour shift
Application Question(s):What is the link to your portfolio of work?
Education:Bachelor's (Preferred)
Experience:UI/UX: 5 years (Preferred)
Work Location: Remote",90000.0,United States,75000.0,Full-time,1.0,https://www.linkedin.com/jobs/view/3899520859/?trk=jobs_biz_prem_srch,2024-05-16 14:23:57,,Associate,,2024-04-16 14:23:57,BASE_SALARY,
3905667236,ADUSA Transportation,FT Truck Mechanic C - DC05,"Address: USA-SC-Mauldin-208 Bi-Lo Boulevard

Store Code: DC 05 Tran Maintenance (7239008)

ADUSA Transportation is the transportation company of Ahold Delhaize USA, providing transportation services to one of the largest grocery retail supply chains in the nation. ADUSA Transportation delivers fresh and nonperishable products to local brand stores and supports the sustainability of the supply chain by returning recyclable items to recycling centers for processing. Our team is supporting the supply chain network evolution to become a fully integrated self-distribution model of the future, serving leading omnichannel grocery brands – Food Lion, Giant Food, The GIANT Company, Hannaford and Stop & Shop. To learn more about our company and the other supply chain companies of Ahold Delhaize USA, visit www.adusasc.com.

Primary Purpose

Responsible for performing basic tasks within the transportation truck shop which can include cleaning, refueling, and basic maintenance.

Duties And Responsibilities

 Handle basic preventative maintenance with supervision Conduct equipment washing Complete vehicle refueling Perform basic service line function (ex. Check tire air pressure, change lights). Training is primarily conducted on-site and on-the-job. Formal training opportunities may be available dependent on shop structure, size and department needs. Strive to find more efficient ways to do the job and seek to reduce costs and improve labor productivity. Make recommendations for modifications to procedures or processes impacting their work group or distribution center that will maximize efficiency, productivity, and reduce costs Ensure compliance with ADUSA Transportation standards in the areas of accuracy, safety and productivity.

Qualifications

 Ability to reach, bend, stoop and lift up to and including 70 lbs. Work in a warehouse environment with varying conditions (i.e. cool temperatures, concrete floors, powered industrial trucks) Strong verbal and written communication skills Ability to use tools required. Ability to analyze situations, identify problems and implement solutions. Ability to meet production standards set by the company

Preferred Requirements

 High school diploma Familiarity/experience in a transportation mechanical environment

We are an organization that values diversity and encourages all qualified individuals to apply without regard to sex, race, color, ancestry, national origin, citizenship status, religion, age, marital status (including civil unions), military service, veteran status, pregnancy (including childbirth and related medical conditions), genetic information, sexual orientation, gender identity, legally recognized disability, domestic violence victim status or any other characteristic protected by law. Our organization is committed to working with and providing reasonable accommodations to individuals with disabilities, including applicants. If you have a disability and require assistance in the application process, please email recruiting@adusasc.com

Job Requisition: 287319_external_USA-SC-Mauldin-208-Bi_1032023",,"Mauldin, SC",,Full-time,0.0,https://www.linkedin.com/jobs/view/3905667236/?trk=jobs_biz_prem_srch,2024-05-19 09:23:44,,Entry level,,2024-04-19 09:23:44,,29662.0
3901993589,AMD,Solutions Architect,"WHAT YOU DO AT AMD CHANGES EVERYTHING

We care deeply about transforming lives with AMD technology to enrich our industry, our communities, and the world. Our mission is to build great products that accelerate next-generation computing experiences – the building blocks for the data center, artificial intelligence, PCs, gaming and embedded. Underpinning our mission is the AMD culture. We push the limits of innovation to solve the world’s most important challenges. We strive for execution excellence while being direct, humble, collaborative, and inclusive of diverse perspectives.

AMD together we advance_

The Role

At AMD, the growing and versatile Embedded Division is looking to be the lead silicon and solutions provider in new and emerging segments, paving the way with carefully crafted next generation solutions and innovations from Edge to Cloud. Our core suite of world class silicon portfolio from APUs/GPUs/FPGAs provide automakers and Tier-1 suppliers, high performance and flexible solutions to develop and deploy differentiated solutions from Edge to Cloud for self-driving vehicles. This role will be highly visible technical execution role with a direct opportunity to impact the customer success and there-of success of embedded business.

The Person

This role is twofold, internally it’s an exciting opportunity to be in the forefront of crafting and defining the next generation Autonomous Solution. You will partner with system architects and engineering team to define and drive building differentiated solutions and platform solutions that are simple and sophisticated for autonomous driving that encompass SW, Platforms, Tools and Ecosystem from Car to Cloud. You will help articulate solution pipelines across heterogeneous software and versatile hardware that can be tuned for any Auto workload. External facing, you will be driving deep-technical discussions with customers, solutions architecting for their unique requirements and in essence be the overall technical-authority/engineering lead for the customer program.

This person must have the unique skill set of connecting the dots across domains to be able to solutions architect complex custom features and enable best performance for all the relevant usage scenarios for the customer solution. You will interact with key engineering and management stakeholders for the strategic customers as well as AMD’s business team to report progress, align on critical topics and drive action items to closure.

Key Responsibilities

Research, define and drive Auto Solutions that will be productized.Be the overall systems engineer for strategic customer accounts responsible for one or many programs with that customer.Engage and complete gap-analysis and solutions architecting for the pre-design win customer engagements and technically influence them to get the win.Understanding and analyzing customer requirements and breaking them into technical requirements for different components/deliverables.Provide hands-on technical leadership of the customer program during execution phases tackling solution requirements and complex technical problems. Connect the dots for different domains and provide close technical oversight.Make sure the customer design considers all the right choices and trade-offs etc. to get the best feature and performance entitlement from their AMD based solution.Do PoCs, demos or use-case optimizations as needed to win the designs and work with ecosystem partners as needed to provide a complete technical solution to the customer.Define and work on Reference Designs to showcase solutions value-proposition.Keep updated with industry trends and provide inputs / recommendations to the roadmap architects and teams.Author technical paper, reference solutions, applications note internally as well as externally for NDA customers or public publications. Participate and present in key market technical events.


Preferred Experience

Good understanding of processor architectures such as x86, ARM or other.Background in autonomous driving technologies a BIG PLUS.Strong development background working closely with CPU/GPU/FPGA, developing middleware. and/or system SW drivers for HW accelerators in BSP & HAL or Kernel.Deep knowledge of OS concepts and programming in Linux or Real-time operating system environments.Exposure to virtualization technologies and hypervisors.Strong programming background in C, C++ and scripting like Python.System experience from processor to the platform, BIOS, SW/FW, ML and applications.Understanding of AI workloads.Good breadth and depth of systems technical knowledge (x86, SoC, Platform-HW, Platform-SW, BIOS/FW, Tools) and being able to connect the dots across domains and provide systems view.Good knowledge, customer understanding and proven track record enabling customers in their product development.Team player with passion and hunger to do whatever it takes for business success. High sense of urgency and drive for results and not afraid to roll-up-the-sleeves and get things done.Excellent customer and communication skills is key.Ability to build credibility, influence, align and build consensus among parties working towards the final goal.


Academic Credentials

Engineering degree in EE or CS with solid years of relevant extensive experience in engineering development or customer-facing technical roles as systems architect or senior systems engineer.


LOCATIONS:

Austin, TXSanta Clara, CA


At AMD, your base pay is one part of your total rewards package. Your base pay will depend on where your skills, qualifications, experience, and location fit into the hiring range for the position. You may be eligible for incentives based upon your role such as either an annual bonus or sales incentive. Many AMD employees have the opportunity to own shares of AMD stock, as well as a discount when purchasing AMD stock if voluntarily participating in AMD’s Employee Stock Purchase Plan. You’ll also be eligible for competitive benefits described in more detail here.

AMD does not accept unsolicited resumes from headhunters, recruitment agencies, or fee-based recruitment services. AMD and its subsidiaries are equal opportunity, inclusive employers and will consider all applicants without regard to age, ancestry, color, marital status, medical condition, mental or physical disability, national origin, race, religion, political and/or third-party affiliation, sex, pregnancy, sexual orientation, gender identity, military or veteran status, or any other characteristic protected by law. We encourage applications from all qualified candidates and will accommodate applicants’ needs under the respective laws throughout all stages of the recruitment and selection process.

",,"Austin, TX",,Full-time,0.0,https://www.linkedin.com/jobs/view/3901993589/?trk=jobs_biz_prem_srch,2024-05-19 04:12:50,,Mid-Senior level,,2024-04-19 04:12:50,,78701.0
3885106105,Career Systems Development Corp,Career Counselor - Sacramento,"Description:
Job Summary: Responsible for counseling students in all aspects of center life; e.g., personal and social development, vocational and educational training. 
Duties/Responsibilities:Documents monthly student counseling sessions.Assesses and evaluates continuously those students assigned to them on both formal and informal levels. Perform intake and needs assessments for individuals.Provides assistance to students in continuing their education or entering into additional training; and in connecting with community services necessary for successful transition from school to work.Submits written student reports and evaluations as needed.Participates in the training of all staff; especially in individual and group counseling techniques.Participates in weekly session with the Center mental health consultant.Assists with unauthorized absence retrieval.Confers with parents and admissions counselors. Makes referrals to local resources.Performs other duties as assigned.
Requirements:
Qualifications:
Minimum: Bachelor's degree (including 15 semester hours of instruction in social services-related instruction). One year's experience in a counseling capacity or related field. Must hold valid driver's license and qualify for company sponsored vehicle insurance. 
Preferred: Minimum plus Previous Job Corps experience
Knowledge: Sound knowledge of counseling techniques, excellent communication skills, both oral and written, knowledge of characteristics and problems of disadvantaged youth, must maintain CPR/FA certification.
 
PI239179267",,"Sacramento, CA",,Full-time,0.0,https://www.linkedin.com/jobs/view/3885106105/?trk=jobs_biz_prem_srch,2024-05-06 08:42:29,,,,2024-04-06 08:43:11,,95811.0
3894878372,Qualcomm,Deep Learning/GenAI Systems Engineer,"Company

Qualcomm Technologies, Inc.

Job Area

Engineering Group, Engineering Group > Machine Learning Engineering

General Summary

Qualcomm AI Research is looking for world-class algorithm engineers in general domain machine learning, especially deep learning, generative AI, LLM, LVM. Come join a high-caliber team of engineers building advanced machine learning technology, best-in-class solutions, and user friendly model optimization tools such as Qualcomm Innovation Center’s AI Model Efficiency Toolkit (https://github.com/quic/aimet) to enable state-of-the-art networks to run on devices with limited power, memory, and computation.

Members of our team enjoy the opportunity to participate in cutting edge research while simultaneously contributing technology that will be deployed worldwide in our industry-leading devices.

You will be part of a multi-disciplinary talented team working on on-device generative AI optimization. Collaborate in a cross-functional environment spanning hardware, software and systems. See your design in action on industry-leading chips embedded in the next generation of smartphones, autonomous vehicles, robotics, and IOT devices.

Minimum Qualifications

 Bachelor's degree in Computer Science, Engineering, Information Systems, or related field and 4+ years of Hardware Engineering, Software Engineering, Systems Engineering, or related work experience.



OR

Master's degree in Computer Science, Engineering, Information Systems, or related field and 3+ years of Hardware Engineering, Software Engineering, Systems Engineering, or related work experience.

OR

PhD in Computer Science, Engineering, Information Systems, or related field and 2+ years of Hardware Engineering, Software Engineering, Systems Engineering, or related work experience.

The R&D work responsibility for this position focuses on the following:

Algorithms research and development in the area of Generative AI, LVM, LLM, Multi-modalityEfficient inference algorithms research and development, e.g. batching, KV caching, efficient attentions, long context, speculative decodingAdvanced quantization algorithms research and development for complex generative models, e.g., gradient/non-gradient based optimization, equivalent/non-equivalent transformation, automatic mixed precision, hardware in loopModel compression, lossy or lossless, structural and neural searchOptimization based learning and learning based optimizationGenerative AI system prototypingApply solutions toward system innovations for model efficiency advancement on device as well as in the cloudPython, Pytorch programmer



Preferred Qualifications

Master's degree in Computer Science, Engineering, Information Systems, or related field. PHD's degree is preferred.2+ years of experience with Machine Learning algorithms or systems engineering or related work experience



Although this role has some expected minor physical activity, this should not deter otherwise qualified applicants from applying. If you are an individual with a physical or mental disability and need an accommodation during the application/hiring process, please call Qualcomm’s toll-free number found here for assistance. Qualcomm will provide reasonable accommodations, upon request, to support individuals with disabilities as part of our ongoing efforts to create an accessible workplace.

Qualcomm is an equal opportunity employer and supports workforce diversity.

To all Staffing and Recruiting Agencies: Our Careers Site is only for individuals seeking a job at Qualcomm. Staffing and recruiting agencies and individuals being represented by an agency are not authorized to use this site or to submit profiles, applications or resumes, and any such submissions will be considered unsolicited. Qualcomm does not accept unsolicited resumes or applications from agencies. Please do not forward resumes to our jobs alias, Qualcomm employees or any other company location. Qualcomm is not responsible for any fees related to unsolicited resumes/applications.

EEO Employer: Qualcomm is an equal opportunity employer; all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, Veteran status, or any other protected classification.

Qualcomm expects its employees to abide by all applicable policies and procedures, including but not limited to security and other requirements regarding protection of Company confidential information and other confidential and/or proprietary information, to the extent those requirements are permissible under applicable law.

Pay Range

$148,500.00 - $222,500.00

The above pay scale reflects the broad, minimum to maximum, pay scale for this job code for the location for which it has been posted. Even more importantly, please note that salary is only one component of total compensation at Qualcomm. We also offer a competitive annual discretionary bonus program and opportunity for annual RSU grants (employees on sales-incentive plans are not eligible for our annual bonus). In addition, our highly competitive benefits package is designed to support your success at work, at home, and at play. Your recruiter will be happy to discuss all that Qualcomm has to offer!

If you would like more information about this role, please contact Qualcomm Careers.

3060985",222500.0,"San Diego, CA",148500.0,Full-time,0.0,https://www.linkedin.com/jobs/view/3894878372/?trk=jobs_biz_prem_srch,2024-05-11 17:21:22,,,,2024-04-11 17:21:22,BASE_SALARY,92101.0
3898160232,Symphony Wireless,Paralegal,"Symphony Wireless LLCJob Description – Paralegal, OriginationReports to: General Counsel
About - Symphony Wireless
Symphony Wireless acquires, manages, and leases rooftop, tower and other telecommunication cell sites interests in urban, suburban, and rural environments throughout the United States. Symphony operates as one of the largest privately held owners of these sites across the United States and is backed by one of the largest digital infrastructure firms in the country.
Two things separate us from the rest: a long-term view and simple process. Our investments are made from a strategic, long-term, buy-and-hold perspective. This allows us to make a better offer to the marketplace and provide a better, more efficient acquisition process. The Role Reporting to the General Counsel, this person will be responsible for processing origination closings. The Paralegal ‐ Origination is responsible for processing the diligence workflow for cell site easement deals and managing certain documentation from the execution of the TS to the hand off the Final Executed Closing Package to the Asset Management Team and the Easement Archive.
Seeking a bright, hard‐working, well‐organized and professional paralegal who is experienced with negotiating real‐estate contracts, knows how to work effectively and well with people in a high‐ pressure environment and is very attentive to detail. Experience in real‐estate contracts and finance preferred.
 Responsibilities Reviewing the Term Sheet, lease and income documentation to confirm information on the Term Sheet, Deal Sheet and XIRR documents provided by the Origination team.Assembling and vetting all of the deal documentation that constitute the Title Order Package and ordering title, environmental and site inspection and, when required, survey.Assuring that all requests from legal and title for follow‐on documentation and approvals including are made and that documentation is obtained in a timely fashion.Preparing and sending closing notices and closing requests. Assembling and delivering final closing packages.Tracking all work on all deals in a deal tracker and providing weekly closings projections.
Qualifications BA/BS degree for relevant experienceExcellent written and verbal communication skillsMust possess a strong sense of ownership, accountability, and initiativeDemonstrated ability to quickly adapt to real‐world considerations in a fast‐paced dynamic project that requires a balance between critical thinking and efficient decision‐makingSkilled with prioritization/re‐prioritization of multiple projects and/or deadlines in a fast‐paced work environmentMust possess high attention to detailDecision Making ‐ Ability to make critical decisions while following company procedureProblem Solving ‐ Ability to find a solution for or to deal proactively with work‐related problems Relationship Building ‐ Ability to effectively build relationships with customers and co‐workers Strong knowledge all Microsoft suite of products
***Please note this position requires in-office attendance 4 days of the week.***",100000.0,"White Plains, NY",60000.0,Full-time,0.0,https://www.linkedin.com/jobs/view/3898160232/?trk=jobs_biz_prem_srch,2024-05-15 18:53:22,,,,2024-04-15 18:53:22,BASE_SALARY,10601.0
3885826576,CyberCoders,REMOTE Sr. Electrical Estimator,"Job Title: Senior Estimator

Location: REMOTE (Candidates must be willing to travel to Greensboro, NC to attend formal bids 1-2x per month)

Salary: $110-130k/year + BONUS + GREAT BENEFITS!

Requirements: Electrical estimating of $15M+ complex projects

For almost 70 years, we've been a best-in-class Electrical Contractor providing industrial and municipal industries with Electrical Design/Build, Instrumentation & Controls, and Calibration Services. We primarily serve the bio-pharmaceutical, chemical, water/wastewater, power generation, and industrial manufacturing industries.

We're a ""Best Places to Work"" establishment with over 400 employees across North Carolina. Due to rapid growth and demand for our services, we're looking for a REMOTE Estimator to bid on large, complex electrical projects in the $15M-35M range.

Requirements

4+ years of experience estimating complex projects $15M+Industrial and/or municipal project experience (pharmaceutical, chemical, water and wastewater, power generation, manufacturing, food/beverage, gas, etc.)Accubid or similar

Benefits

Medical, Dental, & Vision Insurance401k MatchPTO and Paid Holidays

Email Your Resume In Word To

Looking forward to receiving your resume through our website and going over the position with you. Clicking apply is the best way to apply, but you may also:

Abi.Harper@CyberCoders.com

Please do NOT change the email subject line in any way. You must keep the JobID: linkedin : AH12-1796203L192 -- in the email subject line for your application to be considered.***

Abi Harper - Lead Recruiter - CyberCoders

Applicants must be authorized to work in the U.S.

CyberCoders is proud to be an Equal Opportunity Employer

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, sexual orientation, gender identity or expression, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, status as a crime victim, disability, protected veteran status, or any other characteristic protected by law. CyberCoders will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. CyberCoders is committed to working with and providing reasonable accommodation to individuals with physical and mental disabilities. If you need special assistance or an accommodation while seeking employment, please contact a member of our Human Resources team to make arrangements.

",130000.0,"Raleigh, NC",110000.0,Full-time,1.0,https://www.linkedin.com/jobs/view/3885826576/?trk=jobs_biz_prem_srch,2024-05-06 03:20:18,,Mid-Senior level,,2024-04-06 03:20:18,BASE_SALARY,27601.0
3901633780,Five Below,Customer Experience Manager,"At Five Below our growth is a result of the people who embrace our purpose: We know life is way better when you are free to Let Go & Have Fun in an amazing experience, filled with unlimited possibilities, priced so low, you can always say yes to the newest, coolest stuff! Just ask any of our over 17,000 associates who work at Five Below and they’ll tell you there’s no other place like it. It all starts with our purpose and then, The Five Below Way, which is our values and behaviors that each and every associate believes in.

It’s all about culture at Five Below, making this a place that can inspire you as much as you inspire us with big ideas, super energy, passion, and the ability to make the workplace a WOWplace!

What does the Customer Experience Manager do?

Under the leadership of the Store Manager, directly leads the Support Lead, Lead Cashier(s) (if applicable) and associates of the store while the Manager on Duty. The Customer Experience Manager (CEM) is responsible to “Wow the Customer”, front end operations, cash management, cleanliness, safety and driving sales.

How do they do it?

As a Five Below leader, your first priority is to contribute to the success of your store. This means that you not only deliver in your role as the Customer Experience Manager, but you also model leadership behaviors and deliver as a manager on duty. As the Manager on Duty, you deliver results during your assigned time, drive key performance indicators and brand loyalty by leading through your team. The Customer Experience Manager is part of the management team that sets the tone by embracing and living the Five Below Value! These values translate into creating the coolest brand on the plant, where talented people want to grow their careers…and here is how!

Wow the Customer: Put the customer first and make a difference in people’s lives

Unleash Passion: Check your ego at the door and do what you say you will do

Hold the Penny Hostage: Treat Five Below like your own business and hire talent that will do the same

Achieve the Impossible: Set the bar high for self and team and make sure to take risks

Work Hard, Have Fun, Build a Career: Come to work ready to take on the day, create a fun atmosphere and recognize the team for all the efforts

Key Attributes:

LeadershipTrainer/Developer/MotivatorCommunicationEmerging Skill - Planning/Time ManagementOwnership CommitmentAccountability/Delegation/Follow upSales Driver/Goal OrientedProfessionalism

RESPONSIBILITIES: 

Ensures all associates and managers are Wowing the Customer through personal contact with customersResponsible for achieving CSAT score goals provided by the District ManagerResponsible for leading Front End OperationsTraining the staff on the High Fives of Customer ServiceEnsures that each guest has a fast, friendly, checkoutResponsible for maintaining the store cleanliness, recovery, and ready for customers at all timesResponsible for opening and closing store proceduresResponsible for performing SM duties in their absenceAssists in supervising all AssociatesAssists in training all AssociatesAssists in coaching all AssociatesAssists in developing all AssociatesAssists in staff schedulingReviews all corporate communications and reacts accordinglyPartners with supervisors or corporate office regarding store issuesDrives store sales and controls expensesDrives store sales which may include performing in all Five Below services (ear piercing, balloons, buy online pick up in store, etc.)Uses financial reporting to drive business opportunitiesAssists payroll process and ensures budget is in line with planAssists in merchandising proceduresAdheres to and holds associates accountable to all Five Below’s Standard Operating Procedures(SOP)Responsible for cash handling procedures including but not limited to preparing and dropping bank depositsAuthorizes register functions including post voids, returns and discountsComplies with Human Resources policies and proceduresAssists in receiving and stocking proceduresUnloads merchandise from trucksChecks in shipmentsStages merchandise for the sales floorPacks out merchandiseResponsible for ensuring Candy, Crafts, and Sports Worlds are set and maintained to Brand StandardsAccountable for driving Key Metrics: Sales, ADS, CSAT Scores, and Expense ControlPerforms store maintenance including but not limited to taking out garbage, sweeping, cleaning bathrooms, maintaining stock room

This job description is not all-inclusive. Additional responsibilities will be determined by the Store Manager, as dictated by store needs.

Frequently operate cash registerFrequently move merchandise weighing up to 25 lbs and places/removes merchandise up to a height of 5-10 feetFrequently ascend/descend ladders in order to retrieve and put away stockFrequently position self to kneel, bend, twist, and stoop, including in the stock room and on the sales floorFrequently communicate and exchange information with customers on the telephone and face-to-face in the store, as well as with managers and coworkers. Must be able to exchange accurate information in these situationsFrequently move across the sales floor assisting customers, as well as to and from the stock room retrieving and putting away merchandiseMust be able to identify and discern email and print instructions regarding merchandise layouts, associate schedules, and standard operating proceduresMust be able to remain in a stationary, upright position for 80% of the time

QUALIFICATIONS:

High School Graduate or equivalent.College experience preferredMinimum 2 years of management experienceExcellent verbal and written communication skillsAbility to multi-taskCreative thinkingAbility to maintain composure under pressure

If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!

Five Below is an Equal Opportunity Employer.

Position Type: 

Hourly

BE AWARE OF FRAUD! Please be aware of potentially fraudulent job postings or suspicious recruiter activity by persons that are posing as a Five Below recruiters. Please confirm that the person you are working with has an @fivebelow.com email address. Additionally, Five Below does NOT request financial information or payments from candidates at any point during the hiring process. If you suspect fraudulent activity, please visit Five Below’s Careers Site at www.fivebelow.com/info/careers to verify the posting.",,"Racine, WI",,Full-time,0.0,https://www.linkedin.com/jobs/view/3901633780/?trk=jobs_biz_prem_srch,2024-05-15 19:50:38,,Mid-Senior level,,2024-04-15 19:50:38,,53402.0
3905209372,,CDL Instructor,"""Company Description
Road Runner CDL Academy is a new Commercial Driver License school in the Scranton, PA area. 
Role DescriptionThis is a full-time on-site role as a CDL Instructor located in Taylor, PA. The CDL Instructor will be responsible for providing comprehensive training to individuals seeking to obtain a commercial driver's license. The CDL Instructor will deliver classroom lectures, provide hands-on instruction, and conduct driving evaluations to ensure students have the necessary knowledge and skills to pass their CDL exams.
QualificationsValid commercial driver's license (CDL) with the appropriate endorsementsMinimum of 2 years of professional driving experienceExcellent knowledge of commercial driving regulations and safety protocolsStrong communication and interpersonal skillsAbility to effectively teach and train individuals of varying skill levelsPatience and adaptability in a classroom and behind-the-wheel training environmentAbility to assess and evaluate student performances accuratelyStrong organizational and time management skillsHigh level of professionalism and commitment to safetyPrevious experience as a CDL Instructor is preferred""",,"Taylor, PA",,Full-time,0.0,https://www.linkedin.com/jobs/view/3905209372/?trk=jobs_biz_prem_srch,2024-05-18 17:26:55,,,,2024-04-18 17:26:55,,18517.0
3888963361,UBS,Financial Crime Prevention Quality Assurance Testing Officer,"Job Reference #
291190BR

Job Type
Full Time

Your role
Do you want to keep criminals and terrorists from abusing the financial and legislative systems? Are you the type of person willing to be an individual contributor, and stand up for what is right? Do you know how to maintain independence and objectivity? We are looking for someone who can:

 perform Quality Assurance (""QA"") work on AML Transaction Monitoring (""TM""), Investigations, and other Financial Crime Prevention units, which includes sourcing and data analysis, sampling selection, independently performing AML TM sampled alerts and investigations, drafting of QA results, and reporting results to senior management prepare assessments that reflect the Global MS&C minimum control standards, local standards, business practices and regulatory expectations assist in the execution of routine periodic controls in line with the Global MS&C Minimum Control Standards (""GMMCS"") and local controls complete UBS's annual BSA/AML/OFAC training escalate unusual/suspicious activities

Your team
As a Quality Assurance Officer, you will be working within the Americas Financial Crime Prevention team. Our role is to assist UBS in the fight against money laundering, fraud, corruption and terrorist financing. The Financial Crime Prevention QA team is responsible for testing & reviewing the quality of the alerts, investigations and processes within Financial Crime Prevention.

Your expertise

 4-year college degree or international equivalent ideally 3+ years of AML experience in wealth management, broker dealer, retail and/or private bank, and/or correspondent bank or equivalent experience prior experience in QA testing, Internal Audit and/or regulatory reviews (i.e., you know how to review and/or disposition alerts/reports and investigations) Certified Anti-Money Laundering Specialist (ACAMS) / Certified Fraud Examiner (CFE) / Certified AML and Fraud Professional (CAFP) is a plus excellent report writing skills with the ability to communicate risks, controls and proposed operational solutions in an effective way to audiences of all levels of seniority able to ‘think on your feet’, balancing commercial objectives with legal, regulatory, and ethical considerations to arrive at sound judgments and decisions and providing compelling solutions analytical with the ability to provide practical solutions and prioritize a diverse workload with multiple deadlines result-oriented and assertive (you don’t shy away from challenging situations) detail-oriented with the ability to multi-task and change directions based on business demands

Diversity helps us grow, together. That’s why we are committed to fostering and advancing diversity, equity, and inclusion. It strengthens our business and brings value to our clients.

About Us
UBS is the world’s largest and the only truly global wealth manager. We operate through four business divisions: Global Wealth Management, Personal & Corporate Banking, Asset Management and the Investment Bank. Our global reach and the breadth of our expertise set us apart from our competitors..

We have a presence in all major financial centers in more than 50 countries.

How We Hire

This role requires an assessment on application. Learn more about how we hire: www.ubs.com/global/en/careers/experienced-professionals.html

Join us
At UBS, we embrace flexible ways of working when the role permits. We offer different working arrangements like part-time, job-sharing and hybrid (office and home) working. Our purpose-led culture and global infrastructure help us connect, collaborate, and work together in agile ways to meet all our business needs.

From gaining new experiences in different roles to acquiring fresh knowledge and skills, we know that great work is never done alone. We know that it's our people, with their unique backgrounds, skills, experience levels and interests, who drive our ongoing success. Together we’re more than ourselves. Ready to be part of #teamUBS and make an impact?

Disclaimer / Policy Statements
UBS is an Equal Opportunity Employer. We respect and seek to empower each individual and support the diverse cultures, perspectives, skills and experiences within our workforce.",,"Nashville, TN",,Full-time,0.0,https://www.linkedin.com/jobs/view/3888963361/?trk=jobs_biz_prem_srch,2024-05-09 03:52:27,,,,2024-04-09 03:52:27,,37201.0
3887104574,Apex Systems,Business Analyst,"► Check out feedback and testimonials from consultants I've supported: Clearly Rated!


***Candidates must be able / willing to work 3 days per week onsite in Charlotte, NC.***


Client: Banking
Location: Charlotte, NC (Candidates must be able / willing to work 3 days per week onsite in Charlotte, NC.)
Length: 12+ month Assignment
Pay: W2 Only (No Corp-to-Corp)


Skills:
6+ years of Business Analysis experience within a large enterprise environment.Strong Agile experience, well-versed with Agile framework and able to lead meetings associated to the framework.Strong experience writing business, functional, and technical requirements, creating user stories, use cases, and acceptance criteria.Ability to work with business and technical teams and asking detailed, in-depth question to gather necessary information to compose requirements.Experience managing initiatives from end to end, working with scum teams, developers, testing team, SMEs, possibly vendors, etc.Self-motivated, driven, problem solver.Not afraid to learn new technologies and ask questions.Knowing when and how to escalate issues.Knowing and practicing SDLC (System Development Life Cycle)Relationship Management skills - working with all levels of an organization.Team Player




EEO Employer:Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at employeeservices@apexsystems.com or 844-463-6178.",,"Charlotte, NC",,Contract,0.0,https://www.linkedin.com/jobs/view/3887104574/?trk=jobs_biz_prem_srch,2024-05-09 13:39:01,,Mid-Senior level,,2024-04-09 13:39:01,,28202.0
